freq_hz,mag_db,phase_deg
3753.97503463,-10.1227381121,63.8561852731
3762.63633458,-9.36371505541,56.3058769452
3771.29763453,-9.44328304864,61.0785378763
3780.0055006,-10.0818352909,63.2746127797
3788.71336668,-9.66315006479,59.9184761291
3797.46779888,-9.30145597215,60.8942356863
3806.22223108,-9.17849475494,59.6081884965
3815.02322941,-9.3573789208,58.7152637612
3823.82422775,-9.09632858503,59.8466985444
3832.62522608,-11.2461891314,59.0594215403
3841.47279054,-8.81546419392,60.8117478196
3850.36692113,-8.38811285018,57.7975137268
3859.26105172,-8.89219141613,58.6535522491
3868.15518231,-7.80433923151,54.575795285
3877.0493129,-7.83859393942,55.4747740305
3886.03657575,-9.25489010216,49.1652932479
3894.97727246,-10.2231172109,44.7070748876
3903.96453531,-8.41012234002,52.8111895051
3912.99836429,-11.228094174,99.2435132705
3922.03219326,-10.1522028418,55.3580460562
3931.06602224,-10.9943202921,52.1233725441
3940.14641734,-7.39409383765,64.0133094853
3949.22681245,-8.47230781836,37.3977481151
3958.35377368,-9.26181283313,31.1596105291
3967.48073491,-11.4176264642,54.0451558533
3976.60769615,-9.66786624288,58.9490596022
3985.78122351,-12.6012678192,-9.7809885162
3995.001317,-10.3107390376,51.6189651509
4004.22141049,-10.5338813726,33.4547399789
4013.44150398,-10.5295494801,35.546972282
4022.7081636,-6.66829450111,40.6555449494
4032.02138935,-7.43189248569,49.7739378229
4041.28804897,-3.93399295168,30.6490127082
4050.64784085,-4.85901560697,8.68482148153
4059.9610666,-3.15238956677,-6.09931912678
4069.3674246,-8.32853047595,-52.3977467765
4078.72721648,-8.16626381475,-78.2968837278
4088.13357448,-14.7213450094,-64.5089243526
4097.58649862,-15.5942696533,-42.6671622987
4107.03942275,-14.7938680633,40.7502503469
4116.49234689,-18.735445904,113.896765677
4125.99183715,-20.9238629242,60.4718328314
4135.53789354,-15.2289752902,66.5261244528
4145.08394993,-13.870827394,28.2878647474
4154.63000633,-12.539485232,59.7945055694
4164.22262885,-14.0045241307,67.7722681395
4173.8618175,-16.6095469744,58.4773491941
4183.45444002,-17.0727715103,52.0697527678
4193.1401948,-15.0259386543,45.6658590173
4202.77938345,-15.8908911937,71.8424003346
4212.51170435,-15.9657703008,52.5746019183
4222.19745913,-16.0592979662,66.9404042741
4231.97634617,-17.3196410624,44.786476591
4241.70866707,-16.0273189944,68.7218111022
4251.53412024,-12.0056947799,48.0183439035
4261.31300727,-13.198491599,35.1099881284
4271.13846044,-12.9796678439,61.1974542106
4281.01047973,-13.4613931316,39.2894893455
4290.88249902,-14.4293401907,46.340670253
4300.80108445,-12.1879469387,62.111256242
4310.71966987,-11.372530983,51.0757753348
4320.68482142,-12.5009470185,33.6015925665
4330.64997297,-12.0923326182,59.1416099151
4340.61512452,-11.250849636,64.7046584583
4350.6268422,-13.2644074912,114.163793743
4360.68512601,-12.7011078307,34.0834341456
4370.74340982,-16.304885278,62.4674812065
4380.84825975,-11.2852434292,45.9085423712
4390.95310969,-10.114395559,35.0658020242
4401.05795963,-19.3698981697,28.2892073056
4411.20937569,-12.7709607883,50.8800338578
4421.40735789,-14.2923074407,68.3097166551
4431.60534008,-15.3264426605,69.5867433981
4441.84988841,-15.6886326182,87.9750155016
4452.09443673,-11.6301142137,53.1188720523
4462.33898505,-12.1997289809,48.263765488
4472.67666563,-17.1915894415,82.8477669645
4482.96778008,-14.200651714,61.1025954162
4493.30546066,-14.7629350888,45.705021649
4503.68970737,-12.5166229795,55.5792808188
4514.07395408,-13.528336569,54.6856037978
4524.50476692,-13.2408910335,51.1443822574
4534.93557976,-12.4420658697,55.040807001
4545.41295873,-14.0154224958,47.8361054072
4555.89033769,-14.5733741198,54.575345072
4566.41428279,-12.3601216153,53.627005787
4576.93822788,-12.0789781216,49.8732083203
4587.50873911,-16.2229302925,61.3463771752
4598.07925033,-11.400623823,64.3256324632
4608.69632769,-13.0778771861,46.1314113591
4619.35997117,-13.3656811859,65.7726497287
4629.97704852,-11.0858728138,57.0188754369
4640.68725813,-12.31895649,62.4503717372
4651.39746774,-13.8849195923,40.6596596218
4662.10767735,-12.6716176407,41.164889122
4672.86445309,-14.1024135723,103.953911796
4683.66779496,-12.3723340138,47.0321409499
4694.47113683,-12.8980120665,58.0570659435
4705.32104483,-15.4543375377,18.8117956113
4716.17095282,-12.2845147811,72.7475360135
4727.06742695,-12.7132586723,89.2024776227
4737.96390107,-13.3046619716,23.681515621
4748.90694133,-19.6839980386,63.580049921
4759.84998158,-14.0740243103,63.3986673991
4770.83958796,-18.3034548175,96.0133057958
4781.82919435,-13.9508212322,40.9041830107
