freq_hz,mag_db,phase_deg
3501.63318298,-9.68534438167,69.0321142563
3509.73568938,-11.3955739189,56.2575127131
3517.83819579,-8.99712611384,61.6194278516
3525.94070219,-8.80188648656,55.3155094328
3534.08977472,-8.64195962761,55.2828529665
3542.23884725,-7.30182724988,57.6891721725
3550.4344859,-7.6079758368,62.0407144398
3558.63012456,-8.91269973092,62.7192696398
3566.82576322,-6.87947504969,51.0188103623
3575.06796801,-8.53567251506,63.465440848
3583.3101728,-6.86987836061,57.9594212518
3591.55237758,-8.92455276859,39.4552372451
3599.8411485,-7.9663203242,51.4435826306
3608.17648554,-8.18832554314,56.0839343337
3616.51182259,-7.15940317053,62.7809790511
3624.84715963,-10.8585950125,54.4122609767
3633.18249668,-7.2429450135,50.7341837544
3641.56439985,-7.8104900185,54.4010290535
3649.99286915,-3.89683112516,43.0257449092
3658.42133846,-7.4568154083,54.4230249805
3666.84980776,-6.68239676259,65.3348223056
3675.32484319,-7.94691942482,46.3263474609
3683.79987862,-8.74906543042,56.6390618395
3692.27491405,-7.75875815069,46.7217562681
3700.79651561,-8.95422388832,79.0333590497
3709.3646833,-9.12753097359,63.8699910265
3717.93285099,-8.82799274806,49.7338704433
3726.50101868,-7.06378094365,62.7255713695
3735.06918637,-7.56535823292,63.6781936276
3743.73048631,-8.5894801878,65.2635528944
3752.34522013,-8.97143370102,55.7090948682
3761.00652007,-7.77775237988,61.0996996544
3769.66782002,-8.45244357988,56.4438996507
3778.37568609,-10.3003024327,58.6693544389
3787.08355217,-7.62579543832,59.9438180042
3795.83798437,-8.38357361689,55.7386519381
3804.59241658,-9.40680949951,56.9119434641
3813.39341491,-8.36115902981,50.4032348327
3822.19441324,-7.0291653326,61.5721008918
3830.99541157,-7.58314958384,47.9514720141
3839.84297603,-9.16589740953,58.8505968142
3848.69054049,-7.30858153978,58.7272993626
3857.58467108,-6.56001017275,49.0776148485
3866.47880167,-7.51279760428,57.5719422632
3875.41949839,-7.10865134094,62.2639804474
3884.36019511,-7.7170191148,47.1902550389
3893.30089183,-6.60303920508,50.6438168425
3902.28815468,-8.81885442117,56.4423724281
3911.32198365,-8.48710097907,54.8552576972
3920.3092465,-7.3003321134,47.2397162383
3929.3896416,-6.38613333675,56.9530422972
3938.42347058,-7.99078514377,57.9257822719
3947.55043181,-6.38849855326,50.5679567226
3956.63082692,-6.99802077545,33.9526216174
3965.75778815,-5.06198296598,46.0048355459
3974.93131551,-7.75250161781,49.3139803862
3984.10484288,-6.98320179841,56.8139950513
3993.27837024,-6.88986086753,43.8405505382
4002.49846373,-5.70590874404,53.5651143848
4011.71855722,-4.95721600936,44.9811423899
4020.98521684,-4.64364131171,38.4181675343
4030.25187646,-3.12634398897,29.0505353174
4039.56510221,-1.25336069319,45.7415995372
4048.87832795,-1.86615505133,6.78456803887
4058.23811983,-2.51884256698,0.413567508269
4067.59791171,-13.6134579781,38.6923928446
4077.00426971,8.61509654672,52.1753083103
4086.41062772,-5.83613557033,178.464102222
4095.81698573,-19.8102485875,27.8540120697
4105.26990986,-15.5794836153,-117.394309
4114.76940012,-16.3495400164,-0.29709302077
4124.22232426,-13.7713691652,58.2628348292
4133.76838065,-12.9385146026,52.0643804413
4143.31443704,-15.2214975903,48.6164123532
4152.86049343,-14.8786625344,61.6295908553
4162.45311596,-14.6516258448,50.7664305547
4172.04573848,-13.1013435317,42.0232527097
4181.68492713,-12.5164297757,48.6345719608
4191.32411578,-12.949608975,47.9137662703
4201.00987055,-11.3528148289,46.7299582286
4210.69562533,-13.7332424466,55.8420000971
4220.42794624,-10.7515412353,47.1715014027
4230.16026715,-13.1924626126,46.0167593386
4239.89258805,-12.4025334712,57.0328036111
4249.67147509,-10.5327622015,51.5818901205
4259.49692825,-11.3266848173,55.0780506147
4269.32238142,-12.1248972111,46.6532969537
4279.19440071,-19.6933347144,54.803933006
4289.06642,-10.3017299141,63.3275333424
4298.9384393,-13.2734678212,39.1173222718
4308.85702472,-12.3409899561,53.8603992946
4318.82217627,-12.6575664807,50.659630188
4328.78732782,-9.78613865218,54.5783657836
4338.75247937,-12.0240026746,46.7008334843
4348.76419705,-12.760539886,51.3168395983
4358.82248086,-12.7740952153,38.513395593
4368.88076467,-11.3703104064,27.6601503474
4378.93904848,-11.4213298051,32.4530345056
4389.04389841,-11.1536860157,62.3696564079
4399.19531448,-14.0103605909,40.2353475037
4409.34673054,-12.1198065599,41.5709133759
4419.49814661,-13.067036837,45.8031917764
4429.6961288,-12.5566052501,51.7254506353
4439.94067713,-9.90372843172,48.570362999
4450.18522545,-12.4850468327,33.3701630184
4460.42977377,-12.1248683204,53.9810411059
4470.72088823,-12.6067075606,63.9720927228
4481.05856881,-10.4977427433,51.3345345661
4491.39624939,-13.3709969976,51.4069495335
4501.7804961,-13.7879717003,61.4862279245
4512.16474281,-15.6579330394,52.2593201737
4522.54898951,-12.9377091022,52.8957133288
4532.97980235,-11.9225035678,44.4352241539
4543.45718132,-11.9139879008,62.3315879922
4553.93456029,-11.4376144961,51.5485512512
4564.45850538,-12.7450732143,53.4130252149
4574.98245048,-9.9266366906,49.8914588806
4585.5529617,-8.20438759382,59.6660693008
4596.12347293,-12.1304324271,68.305154262
4606.74055028,-11.5510251473,55.2794473651
4617.35762763,-11.4064464837,57.0639025272
4628.02127111,-11.08511357,56.5640055458
4638.6849146,-12.733919826,46.8515962382
4649.39512421,-11.7975137818,52.3373675747
4660.10533382,-15.3419171376,73.8062365128
4670.86210956,-11.4039968967,47.2372654162
4681.66545142,-12.0109306206,55.2555145001
4692.46879329,-10.9447586237,65.7847047947
4703.27213516,-10.7586560463,58.0715075133
4714.12204316,-11.5173889155,59.0109825341
4725.01851728,-10.1884914064,52.1412137245
4735.91499141,-14.3274618822,52.1033717442
4746.85803166,-11.3496552025,38.8698057301
4757.80107192,-13.115803983,54.0008774676
4768.7906783,-11.3272761823,53.5827648279
4779.78028468,-9.80581702953,59.1218747615
4790.81645719,-12.7765377427,39.3377905394
4801.85262971,-12.750327974,53.7012130589
4812.93536835,-12.1400118888,44.5034996457
4824.06467312,-13.3544687816,64.9955853725
4835.19397789,-12.6940498679,50.9501099196
4846.32328265,-10.9206857558,49.6877213066
4857.54571968,-11.139777173,49.3409330244
4868.72159058,-10.6620267317,49.9066998683
4879.99059374,-10.8112382996,61.8286321317
4891.21303076,-13.3648006164,52.3089202037
4902.52860005,-11.1909202367,57.7261385898
4913.84416933,-10.2119784424,40.8460753189
4925.15973861,-11.4924965778,52.7264090626
4936.52187403,-13.5123368065,44.242694411
4947.93057557,-14.9997990972,47.5903334104
4959.33927711,-11.4880607043,14.6044515854
4970.79454478,-12.0453626487,34.5820262153
4982.24981245,-15.2287157574,50.6988123447
4993.75164625,-14.4029862767,93.5538355107
5005.30004618,-12.6178821849,77.1608726023
5016.84844611,-17.5087162268,79.9601393864
5028.39684603,-14.4748751649,61.6944523954
5039.99181209,-14.5272625707,29.5777695915
5051.63334428,-19.8297069141,62.6613526347
5063.27487646,-14.49927144,53.1251411585
5074.96297478,-12.0622659935,39.8130316858
5086.69763922,-13.8880060134,35.9413082926
5098.43230366,-19.0448843613,-4.18072943355
5110.21353423,-11.5809082709,28.8673878281
5121.99476481,-11.253084566,30.1306650066
5133.82256151,-11.2017975167,44.294664604
5145.65035821,-14.8564703986,67.3560147629
5157.52472104,-10.6691835191,48.0818893372
5169.44564999,-13.9081099052,35.4376839667
5181.36657895,-11.3782692333,52.4813351864
5193.33407404,-13.859652837,32.0908940871
5205.30156912,-11.7278242077,41.2234725872
5217.31563034,-11.8429672251,57.0235749466
5229.32969155,-10.6461665441,34.6049106717
5241.3903189,-14.1261185695,49.3696372036
5253.49751237,-11.8857420315,48.2739757286
5265.65127197,-12.1794266119,35.9061685844
5277.75846545,-14.6294404658,45.2249400575
5289.95879118,-12.4723254385,48.2379714596
5302.15911691,-14.8965334954,61.7020414517
5314.40600877,-13.121596495,48.0561718663
5326.65290062,-12.8548450885,51.7619167211
5338.94635861,-11.6034888261,50.1929098179
5351.28638273,-13.319156213,48.58010795
5363.62640685,-13.9285821699,58.324248339
5376.01299709,-13.3518725553,48.0579726086
5388.39958734,-13.0904953782,42.8547970248
5400.83274371,-14.4026752701,44.5461331809
5413.31246621,-12.6911380616,42.5473797403
5425.79218872,-11.4300309183,48.4533271683
5438.31847735,-11.8572301422,42.0995895583
5450.84476598,-13.8279196075,66.6813937845
5463.46418687,-12.0963408853,31.4257400382
5476.03704163,-11.5384624649,28.3594534978
5488.70302865,-12.4465334742,26.0204307818
5501.36901566,-11.7431305709,39.1919038554
5514.03500268,-12.1883801847,62.3207620792
5526.74755583,-11.1364803177,37.3603726277
5539.5066751,-11.2524208441,48.5971332571
5552.31236051,-10.1427420015,43.3660371669
5565.11804591,-8.87671188261,46.8244258591
5577.97029744,-10.7215380984,31.779116293
5590.82254898,-9.53438518518,39.0914061293
