freq_hz,mag_db,phase_deg
5450.84476598,-15.5101630164,41.0000755964
5463.46418687,-15.4709508273,41.7053821765
5476.03704163,-13.9616660503,40.6323402757
5488.70302865,-13.6130706338,41.0754355477
5501.36901566,-12.5510479992,38.8166920938
5514.03500268,-12.5499407216,39.2778488734
5526.74755583,-12.7443073346,36.5084430072
5539.5066751,-12.6815279009,39.3344307989
5552.31236051,-13.7308805494,41.1912545625
5565.11804591,-13.362566982,38.3317689324
5577.97029744,-11.7257894572,41.3374912856
5590.82254898,-12.2721493471,36.9107860053
5603.72136664,-11.2494962919,38.5932600798
5616.66675043,-11.3106943917,36.6577348999
5629.61213422,-11.2380169244,32.578286677
5642.60408414,-9.79283868659,35.7025805676
5655.64260018,-9.86180228784,23.5725094461
5668.68111623,-8.64449268223,19.1087176705
5681.76619841,-5.59734165855,6.73419510974
5694.89784671,-10.5191328668,-21.5658796891
5708.02949502,-18.4038415613,-47.0783775974
5721.20770945,-23.8046947127,-2.30301705475
5734.38592389,-24.1754171142,-3.75774092969
5747.61070445,-22.3777190599,29.3892827115
5760.88205114,-20.0559994471,18.5318831457
5774.19996396,-20.5760902437,35.9734392189
5787.51787678,-18.1890073638,30.0778108947
5800.88235573,-17.0788138236,39.5001358118
5814.24683468,-17.4583947571,41.262679169
5827.65787976,-16.2258267378,33.2541084179
5841.11549096,-15.589495259,40.7825089502
5854.57310217,-15.0333857783,23.7647122997
5868.0772795,-15.3060102516,25.4079142773
5881.62802297,-19.6652654153,21.0245662634
5895.22533256,-17.4462612625,30.9421310764
5908.82264215,-17.3095742375,37.9823719257
5922.46651787,-17.1793718219,38.7054940365
5936.11039359,-15.7465463931,34.4923918123
5949.80083545,-16.2585053586,40.8815723462
5963.53784342,-14.6809894591,38.3547170292
5977.32141753,-15.5144274398,47.5449298312
5991.10499164,-17.7360389533,20.0580081223
6004.93513188,-18.4140070102,29.9204774843
6018.76527211,-18.6323925119,29.1683481315
6032.68854461,-17.5405357014,26.1711245247
6046.6118171,-20.8212481863,46.3760586111
6060.53508959,-18.6141321787,51.4745566429
6074.50492822,-20.9225852954,32.2992282092
6088.52133297,-18.4055404638,39.9561569055
6102.58430385,-15.4833807738,65.1838904383
6116.69384085,-19.8618545862,27.3640258574
6130.80337786,-17.3178539697,56.9439106623
6144.959481,-16.2025096864,53.9385327772
6159.11558414,-17.0581776814,47.2895326802
6173.3182534,-16.5167745601,55.0907523064
6187.5674888,-15.5374069273,28.358898689
6201.86329032,-18.773240279,26.4859433285
6216.15909185,-18.8951863511,40.3157089025
6230.5014595,-17.6620601451,53.4861004791
6244.89039328,-15.251461119,40.6758034771
6259.27932706,-20.9977042053,34.3179556182
6273.7613931,-17.4679632171,26.4071124693
6288.19689301,-27.6384857384,78.0564132999
6302.72552518,-17.5230979012,34.8008711128
6317.25415735,-19.8183637946,58.9823505504
6331.82935564,-14.0471439953,39.5997361035
6346.45112007,-22.1531391683,31.4315497093
6361.11945062,-16.0009005828,39.2432274873
6375.78778117,-16.0841799721,34.3725446943
6390.50267786,-16.6661706735,34.0634946126
6405.26414067,-17.644150158,42.7090182067
6420.02560348,-15.855961085,25.4302500481
6434.83363242,-18.4879759059,30.2954505432
6449.68822749,-22.0350966995,43.8559049129
6464.58938868,-18.1405117117,29.7330943703
6479.49054988,-20.3570580398,34.7082569408
6494.43827721,-20.0050862572,-0.600721089041
6509.43257066,-16.8400853719,11.463168667
6524.42686412,-19.3831531174,29.5688378272
6539.51428983,-17.0625530959,57.0350190573
6554.60171554,-16.685857592,32.9479317252
6569.73570738,-20.1492000736,62.1831002426
6584.86969922,-17.8214981506,49.609858469
6600.05025719,-18.7023192105,19.2513461717
6615.27738129,-16.0174179625,38.5953062889
6630.55107152,-16.7377199513,23.4315105096
6645.87132787,-21.2728263992,26.33886485
6661.19158423,-15.261012042,25.2285500494
6676.55840672,-15.6093788027,7.41432796616
6691.97179533,-18.958678041,47.1914012163
6707.43175007,-17.1727977072,20.5445307525
6722.89170481,-13.8083064816,54.8456571743
6738.39822568,-17.9274604039,55.4227632971
6753.95131268,-18.7801204782,33.9754708391
6769.55096581,-17.5496413221,36.7458760964
6785.15061894,-17.5013528774,-25.1968692036
6800.84340433,-19.0079097647,23.1200447699
6816.53618971,-17.5757560604,37.0044189189
6832.2289751,-20.0208864247,44.7802695615
6848.01489274,-21.4176076301,63.8181961204
6863.80081039,-20.9685353789,30.0455401148
6879.63329416,-16.280696696,23.4546989566
6895.51234406,-23.6936286115,21.3950359794
6911.43796009,-19.6828081613,6.25212524215
6927.41014225,-14.9056727144,10.6326630807
6943.3823244,-19.5198103087,36.5418507162
6959.40107269,-20.7544269951,33.493616122
